KY_DANG_HOC,TUOI,GIOI_TINH,DOI_TUONG_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TN,DIEM_TB_TICH_LUY,SO_LAN_DANG_NHAP,QUI_MO_LOP_HOC,TY_LE_DROP_OUT_KY_TRUOC,MAU
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
1,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
2,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,VANG
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,54,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,54,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,VANG
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
3,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,VANG
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
4,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,VANG
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,DO
5,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,DO
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,6.2,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,4.5,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,2.571428571,1,24,0,XANH
6,27,NAM,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,0,1,24,0,XANH
